age,retirement_age,monthly_income,monthly_contribution,current_savings,inflation_rate,employment_type,job_stability,contribution_gap_months,worker_type,income_category,season_type,readiness_score,consistency_score,volatility_score,sustainability_score,inflation_vulnerability_score
42,65,234359.69842049695,22231.717758858416,490905.2939148732,3.271993529340751,0,0.336042735429098,7,informal,artisan,,0.12000147793412304,0.9746376811594203,0.995935896856353,0.12000147793412304,0.14396747350144867
31,55,232020.35035880122,23394.524694364973,133164.39793397282,7.75267584347166,1,0.8992578023965935,1,formal,,,0.040029803042906785,0.9965277777777778,0.10074219760340652,0.040029803042906785,0.3721168878200994
39,65,166875.43145977546,13787.035338089581,504901.19256733975,11.860231736353235,0,0.5421600535002096,3,informal,market_vendor,,0.011728076056409447,0.9903846153846154,0.6867599197496856,0.011728076056409447,0.5860567018251321
37,65,189162.5793503634,16283.389328955376,1375039.6935238338,12.088367341668144,0,0.6880725653211581,7,informal,artisan,,0.012481802970114636,0.9791666666666666,0.4678911520182628,0.012481802970114638,0.5968741361139538
45,60,247523.33994907414,34651.476216302464,156450.27388824333,5.803629155788574,1,0.863782025670385,0,formal,,,0.0718238008598873,1.0,0.13621797432961502,0.0718238008598873,0.269339522551929
49,65,101042.13013050624,7116.986098232467,326392.4714343704,10.82743859079639,0,0.3878212337055821,6,informal,casual_labor,,0.01994772747077123,0.96875,0.9182681494416269,0.019947727470771233,0.5305727898290337
46,65,55298.15017230808,5827.327226498173,92830.82887461799,10.206662565103267,0,0.41967820245269016,3,informal,market_vendor,,0.026344644322902584,0.9868421052631579,0.8704826963209648,0.026344644322902584,0.4968885835050868
52,60,219869.57939728812,22753.699088983227,20807.51467997867,15.28613614444532,2,0.7643577937872291,5,seasonal,,farming,0.013307340392587595,0.9479166666666666,0.28277064745532504,0.013307340392587597,0.7541359163741875
54,65,209164.62665205853,27732.977720503895,533964.2379240389,10.290944725519918,2,0.5383565956507104,3,seasonal,,farming,0.03643395521864418,0.9772727272727273,0.5539720852191475,0.03643395521864418,0.4958002453116391
65,60,55424.023274360516,5994.36357376577,156393.2741865799,10.448354076170846,2,0.63161973964523,7,seasonal,,tourism,0.015917285218649872,0.0,0.442056312425724,0.015917285218649872,0.5141022322137495
33,60,120916.53781507102,13982.197692451145,71869.65529481691,7.166764689001038,2,0.58081017695952,6,seasonal,,tourism,0.05193353142843189,0.9814814814814815,0.503027787648576,0.05193353142843189,0.33972846448923133
42,65,139227.69729069495,11611.299276882904,104011.45331962967,6.316141391190277,0,0.30171004986419636,6,informal,market_vendor,,0.04683198793369113,0.9782608695652174,1.0,0.04683198793369113,0.30101719668852833
40,60,218183.67088744655,29103.0899462421,9665.252060320518,12.13989770109934,1,0.9256050619655226,0,formal,,,0.019339810384624227,1.0,0.07439493803447739,0.019339810384624227,0.5952557190735672
50,65,77174.64081392104,6056.472353274637,18609.874187656253,7.379290726742361,0,0.49720618468037503,6,informal,casual_labor,,0.029397085105173474,0.9666666666666667,0.7541907229794375,0.029397085105173477,0.35811805446162487
38,65,296352.322097766,28688.548769998994,86064.63776262238,10.629889805762323,0,0.4509416917159476,7,informal,artisan,,0.015272716970305139,0.9783950617283951,0.8235874624260785,0.015272716970305139,0.5233771253666691
23,60,144023.69508438508,11943.275712491353,130573.54174750642,7.9512322937991025,0,0.5265111618466649,4,informal,market_vendor,,0.02731336240743583,0.990990990990991,0.7102332572300026,0.027313362407435832,0.38670287022864297
53,65,45544.710910970854,4208.817674981458,212770.7294020047,10.403679944679393,0,0.45324166673769284,8,informal,market_vendor,,0.030682341003871648,0.9444444444444444,0.8201374998934607,0.030682341003871648,0.50422353444608
20,65,30000.0,2511.4639021854277,5603.4279102759865,10.314072502824615,0,0.36314297059943534,6,informal,casual_labor,,0.007028207862005961,0.9888888888888889,0.955285544100847,0.007028207862005961,0.5120791528685482
27,65,98865.21648031406,10686.214618005348,193898.227689035,7.597451057636006,0,0.6977855879584005,5,informal,casual_labor,,0.04188342658414057,0.9890350877192983,0.45332161806239923,0.04188342658414058,0.3639621887018453
52,60,199697.68244658192,22554.994158343558,81.08747379185839,6.413525664216516,0,0.5754763219528853,7,informal,market_vendor,,0.03094864787800616,0.9270833333333334,0.636785517070672,0.030948647878006157,0.3107517858389062
43,60,183383.58251156379,26766.741341558023,1629207.8122504405,4.107744357800107,1,0.8635655179896385,0,formal,,,0.15548199319931755,1.0,0.13643448201036146,0.15548199319931752,0.17345320387480478
35,60,266837.64332243876,35300.096096297086,703334.1104115277,8.170873857982812,1,0.8428860183858741,4,formal,,,0.05001524484512462,0.9866666666666667,0.15711398161412593,0.05001524484512463,0.38811028006885867
35,65,30000.0,1724.7065916156282,284283.67978044384,8.06007388692971,0,0.4737658987863985,8,informal,small_business,,0.037546091910352956,0.9777777777777777,0.7893511518204022,0.037546091910352956,0.38787248059834056
29,60,83493.14815686597,6747.113973900228,219865.74105717058,4.605391376501724,0,0.5049714205506625,6,informal,casual_labor,,0.09754812073462264,0.9838709677419355,0.7425428691740064,0.09754812073462264,0.2078072051238272
20,65,114122.05607419467,9965.276877388837,395660.9932293111,6.750412974415793,0,0.6123123233526131,5,informal,market_vendor,,0.05123527900646366,0.9907407407407407,0.5815315149710804,0.05123527900646365,0.3202276841131374
36,60,80738.5334521271,6434.756814070815,264359.50560733303,5.736133430028859,0,0.41836803604023853,2,informal,casual_labor,,0.06480612141088073,0.9930555555555556,0.8724479459396421,0.06480612141088073,0.2682198435266699
38,60,129340.95151754725,18940.102697314025,17589.64034906532,13.386661598091028,2,0.639814529943347,3,seasonal,,seasonal_trade,0.013917890833366121,0.9886363636363636,0.4322225640679836,0.013917890833366123,0.6600173751672791
36,60,122647.79492357212,10796.12756684751,315709.248221797,11.28259253171818,0,0.4067083281353795,6,informal,market_vendor,,0.015326061721722855,0.9791666666666666,0.8899375077969307,0.015326061721722855,0.5554837411098009
55,65,199661.8717759,21066.87765389469,174735.75816061968,7.827433162586326,0,0.346511535553806,6,informal,market_vendor,,0.03273749753713039,0.95,0.980232696669291,0.032737497537130386,0.37855912943520514
52,65,158016.24137167624,17509.20121418385,92035.89409267456,7.1777282282573935,2,0.7381030761773864,5,seasonal,,seasonal_trade,0.04140484570547821,0.967948717948718,0.31427630858713634,0.04140484570547822,0.34402677492252703
53,65,178306.2289474794,9271.914632450298,84549.86656831972,7.015686026774143,0,0.4847337246684785,11,informal,artisan,,0.018731977661948385,0.9236111111111112,0.7728994129972822,0.01873197766194839,0.34421341764186836
54,60,269621.04330127884,13516.220717975202,38854.958322137274,13.15850997262757,0,0.4249141874106965,5,informal,artisan,,0.007478112094861289,0.9305555555555556,0.8626287188839552,0.007478112094861289,0.6530054580025456
27,55,231900.3824793059,29473.390096077565,945885.9940251397,5.446896276604507,1,0.9309418753814612,3,formal,,,0.1130417924980206,0.9910714285714286,0.06905812461853877,0.1130417924980206,0.24155846789731697
30,65,201616.77444869885,24908.634350453085,301885.6256343543,7.005261774822802,2,0.5521785169052521,3,seasonal,,tourism,0.06073896487553791,0.9928571428571429,0.5373857797136975,0.06073896487553791,0.32898847129689457
33,60,147032.7567416341,10715.901765394901,157755.78172697758,10.531148115374553,0,0.3344079910286529,8,informal,market_vendor,,0.012661266196310493,0.9753086419753086,0.9983880134570208,0.012661266196310495,0.5198905222866511
49,60,325597.80330101354,23248.69824620858,205854.68076150856,7.095180389864294,0,0.463367482999477,7,informal,small_business,,0.02518090014796237,0.946969696969697,0.8049487755007846,0.025180900147962364,0.345825868046767
35,60,408002.1882904625,49670.74411298856,446080.4398617321,8.40547069474198,1,0.836960304985866,3,formal,,,0.040662647796194475,0.99,0.16303969501413396,0.040662647796194475,0.40318410001602273
30,60,94113.06391176404,10506.036734788353,443744.05635582993,15.045729551327431,0,0.39420664743403555,8,informal,casual_labor,,0.004232107951341834,0.9777777777777777,0.9086900288489467,0.004232107951341833,0.749102719982976
43,65,56619.668005269305,3697.2468156991863,371355.62381023716,9.857779018817666,0,0.3377749339169225,5,informal,market_vendor,,0.025039146611220833,0.9810606060606061,0.9933375991246163,0.02503914661122083,0.48054743223522367
37,65,162797.8905972379,17937.62666515156,63968.299908473105,10.43741298792073,0,0.604523199502393,5,informal,market_vendor,,0.018056641609023143,0.9851190476190477,0.5932152007464105,0.018056641609023146,0.5124474181136242
41,65,73030.81032189728,6193.481744699781,59938.7758499308,7.11597766624147,2,0.7673090155962076,7,seasonal,,farming,0.03923616534849911,0.9756944444444444,0.27922918128455093,0.03923616534849911,0.3418386994956296
46,60,177240.9505182806,11550.449794561215,253338.50364158003,11.907983797403443,0,0.36788937589914916,0,informal,artisan,,0.014404064449338177,1.0,0.9481659361512762,0.014404064449338177,0.5868230215661985
38,60,159166.0597022106,14069.305366193306,115472.53402682689,7.930876278411792,0,0.5137949191725627,6,informal,market_vendor,,0.033181319682080025,0.9772727272727273,0.729307621241156,0.033181319682080025,0.38338596686293924
41,60,79604.92913585703,4846.204756163692,66455.39333914091,7.049708045924685,0,0.48402083165151133,8,informal,artisan,,0.027950026221751138,0.9649122807017544,0.773968752522733,0.027950026221751134,0.34263342605927
35,65,78296.85652259526,7324.950445245808,270162.7648511216,16.319138223567624,2,0.6910411687655014,4,seasonal,,farming,0.002237923243063372,0.9888888888888889,0.3707505974813983,0.0022379232430633725,0.8141308622415169
43,65,107171.75279929397,5510.259934969313,91720.09044380912,7.224658482906545,0,0.5683040086846136,5,informal,casual_labor,,0.024278064495759904,0.9810606060606061,0.6475439869730796,0.024278064495759904,0.3524628879149351
20,65,184259.8631535807,16063.238626189452,100100.52805383982,10.064251553701666,0,0.3944867852494927,3,informal,small_business,,0.008609053236085816,0.9944444444444445,0.908269822125761,0.008609053236085816,0.49888039381472443
20,65,30000.0,3362.754124194293,279234.52970447385,5.914097843436547,0,0.6854354634141722,6,informal,small_business,,0.11711202578594238,0.9888888888888889,0.47184680487874175,0.11711202578594238,0.26107429321477105
53,65,101046.55882819738,10504.498785038653,141420.87252129,6.3529996293804505,0,0.4308884732645815,4,informal,small_business,,0.045253277526736045,0.9722222222222222,0.8536672901031278,0.045253277526736045,0.30327527870124227
51,70,85101.05133356221,11754.686799460871,576014.3878754122,9.135346143453297,2,0.482239722947281,2,seasonal,,farming,0.0531592670828853,0.9912280701754386,0.6213123324632628,0.0531592670828853,0.4324858918959429
49,65,255363.62252961117,19772.552713662088,63365.82169040086,11.319272208903264,0,0.4240161674925657,4,informal,small_business,,0.015064439406295975,0.9791666666666666,0.8639757487611514,0.015064439406295977,0.5574376859294435
33,65,250663.9372154759,20549.97451643164,192207.6524252925,10.650533022626876,0,0.6004677980711546,8,informal,artisan,,0.010862242141057965,0.9791666666666666,0.5992983028932681,0.010862242141057967,0.5267422177001884
45,60,160665.9939708482,10671.93611299941,4353.5618613270835,9.66251589767076,0,0.5164400206909672,4,informal,market_vendor,,0.017004716349809174,0.9777777777777777,0.7253399689635492,0.017004716349809178,0.4749103777802674
33,60,118790.71112013963,11761.628525423928,5821.009210699763,11.620209161429715,0,0.6663011090726263,9,informal,casual_labor,,0.011235256548336132,0.9722222222222222,0.5005483363910606,0.011235256548336132,0.5744826565177863
45,60,160023.00853944966,17567.448362392155,216719.96266001015,10.210870405006608,2,0.48380332743581267,3,seasonal,,farming,0.028531871396562228,0.9833333333333333,0.6194360070770247,0.02853187139656223,0.49597675818819975
32,60,176549.841326674,21188.742518036048,524024.44913502556,8.285290418571968,1,0.921779918601557,0,formal,,,0.044427641559986256,1.0,0.07822008139844305,0.044427641559986256,0.3958597252817632
38,60,198861.55509758944,22759.392021761858,87105.12926934543,6.718220776115883,1,0.8565580896502548,1,formal,,,0.05749399997548405,0.9962121212121212,0.14344191034974518,0.057493999975484045,0.316598169548929
51,65,273117.15741764684,27676.255149079512,659448.3274321549,9.744026664486256,2,0.535183128145973,4,seasonal,,tourism,0.03098232184750676,0.9761904761904762,0.5577802462248324,0.03098232184750676,0.47210670471382277
36,60,281665.58248767385,39178.14622132178,70043.45865100579,9.562193204569216,1,0.9148787965827113,2,formal,,,0.03325626392114567,0.9930555555555556,0.08512120341728868,0.03325626392114567,0.4622095191846538
53,60,323457.59888456797,38559.40584240484,321674.88705275365,7.2633295305984955,0,0.6117409495721118,13,informal,small_business,,0.028616176939653497,0.8452380952380952,0.5823885756418323,0.028616176939653497,0.35277404037899396
53,60,334528.12397795025,26668.63217162231,63084.745458108584,11.799033790334509,0,0.5766587182234562,6,informal,artisan,,0.013614836259770878,0.9285714285714286,0.6350119226648158,0.013614836259770877,0.58191959386278
31,65,42206.759900519915,5054.647528828994,94971.38072504125,12.979634257071174,2,0.6367172457577572,4,seasonal,,seasonal_trade,0.006378724280450292,0.9901960784313726,0.4359393050906913,0.006378724280450293,0.6448420374442114
32,60,80765.07504543032,5916.451025265186,56869.130782287815,5.14908432335082,0,0.37263635446634247,5,informal,market_vendor,,0.06208191447781822,0.9851190476190477,0.9410454683004863,0.062081914477818224,0.241470965537474
41,60,125091.81313781602,14106.205811485566,266512.19939284987,11.259677399480115,1,0.8158811477319694,0,formal,,,0.023429060997946956,1.0,0.1841188522680306,0.023429060997946956,0.5497936865435246
26,60,304950.0178562315,31516.44855723426,1066361.3298249892,9.337519920254993,1,0.8042287010670833,0,formal,,,0.02442410242907463,1.0,0.19577129893291667,0.02442410242907463,0.455472968864458
44,60,302016.0942366929,36539.82966879299,2066885.2645658872,8.301648272441234,1,0.8957788921496128,1,formal,,,0.05869229805809515,0.9947916666666666,0.10422110785038718,0.05869229805809515,0.39072027288308214
46,65,133937.13450545847,19762.007289031535,68436.94312289797,11.123315455478412,2,0.4173715979214449,1,seasonal,,farming,0.028212533124496262,0.9956140350877193,0.699154082494266,0.028212533124496265,0.5404749274868254
33,60,30000.0,2683.9793040159157,223079.52322954874,13.323244175147835,0,0.3022846212721218,11,informal,market_vendor,,0.009192116034177196,0.9660493827160493,1.0,0.009192116034177196,0.66003876843691
45,65,172520.5222425055,14835.816431841797,391674.7562203635,11.741677218740325,0,0.6343225478471344,3,informal,artisan,,0.015901751518829974,0.9875,0.5485161782292984,0.015901751518829974,0.5777481992596805
44,60,100000.0,14840.329060253793,235377.09819860084,4.746894587916252,1,0.8099847091871335,1,formal,,,0.10218509716053226,0.9947916666666666,0.1900152908128665,0.10218509716053226,0.21309163516196122
60,65,55761.4806420996,5544.290211789159,58655.021147092135,7.340321333559398,0,0.45747758135900346,5,informal,casual_labor,,0.021901377400151655,0.9166666666666666,0.8137836279614947,0.021901377400151655,0.3589779092897365
35,60,255359.25737798976,37497.24014778849,656189.2815365702,9.5318784354082,1,0.8078386818929036,1,formal,,,0.03833925840529339,0.9966666666666667,0.19216131810709636,0.03833925840529339,0.458321664249262
48,60,232949.8219175063,24943.933114365624,55348.73898507778,7.5466819696238705,0,0.3163463150740368,9,informal,small_business,,0.03422622251322731,0.9375,1.0,0.03422622251322731,0.3644193776647482
20,65,32113.33629239079,3461.4536977251882,249772.25211357855,13.182474257112382,0,0.3287732605925463,6,informal,casual_labor,,0.00289751149179187,0.9888888888888889,1.0,0.00289751149179187,0.6572138943231074
24,65,91807.7224683368,7050.621428138034,60545.65249684973,9.780968108529112,0,0.5356474943920946,8,informal,casual_labor,,0.010043175952622888,0.983739837398374,0.6965287584118581,0.010043175952622888,0.48413680624140804
31,55,374703.1347597515,45799.46770006678,30118.154329465262,5.439077180513246,1,0.9113554905634672,0,formal,,,0.08567391088946967,1.0,0.08864450943653279,0.08567391088946967,0.24865450834145034
43,60,139394.08876278275,10147.086980737593,241609.9363370368,9.429956236406126,0,0.5226347554922567,7,informal,small_business,,0.02253238542916759,0.9656862745098039,0.716047866761615,0.02253238542916759,0.46087384139536197
43,60,351250.36284685053,49804.244307453766,82198.62551402465,7.762408126644329,1,0.8498286549673407,2,formal,,,0.05269784433827054,0.9901960784313726,0.15017134503265928,0.05269784433827054,0.367667297574815
52,60,30000.0,2872.978969600595,611719.8727441798,13.41206470947934,0,0.6980211009916989,3,informal,casual_labor,,0.05821541649159353,0.96875,0.45296834851245166,0.05821541649159353,0.6315637888202399
30,60,74501.97772176091,5471.424243319248,84801.45327056796,9.615704532431245,0,0.48570656811437585,5,informal,casual_labor,,0.015745633245174473,0.9861111111111112,0.7714401478284363,0.01574563324517447,0.4732149587734811
39,60,205057.4004135988,26609.954049262313,108899.33042426637,6.509192793950505,1,0.8622718480989119,1,formal,,,0.06758719857832834,0.996031746031746,0.13772815190108811,0.06758719857832836,0.3034627344000574
56,60,57367.47513530156,5675.884013829897,558043.2382603819,8.09169885173596,0,0.6371712050173151,3,informal,casual_labor,,0.05154660178595268,0.9375,0.5442431924740274,0.05154660178595268,0.38372996366268375
44,60,189710.24592722865,21587.53807863032,386534.3139380001,9.30215541900683,0,0.45929266528688073,2,informal,market_vendor,,0.036045057087513904,0.9895833333333334,0.8110610020696789,0.0360450570875139,0.4483429347945901
43,65,180327.69723580402,18126.083465827294,646350.9880971473,8.522822438750868,2,0.5307092095028266,10,seasonal,,tourism,0.03794022040698305,0.9621212121212122,0.563148948596608,0.03794022040698305,0.40997323384675394
22,65,148348.6761439141,13787.129864576624,287817.10515851865,14.021182527454249,0,0.4090124676160827,3,informal,small_business,,0.0015532914471382898,0.9941860465116279,0.886481298575876,0.0015532914471382898,0.6999701772277794
32,65,170204.08149279127,10506.670649160926,451481.1893126267,10.052055026847441,0,0.48680041315223593,5,informal,small_business,,0.0118190790022998,0.9873737373737373,0.7697993802716462,0.0118190790022998,0.49666244971748336
37,65,210844.70682517617,23368.390581501128,724856.2630186795,9.652732552351921,2,0.6044504940697858,6,seasonal,,tourism,0.026997027851481156,0.9821428571428571,0.47465940711625704,0.02699702785148116,0.4696068731396589
30,60,56710.439557653866,5596.463686835913,858744.0552413268,6.55487373581475,2,0.6820964786116843,2,seasonal,,seasonal_trade,0.10310755930571631,0.9944444444444445,0.3814842256659788,0.10310755930571631,0.2939508351678874
26,60,30000.0,1691.241386397119,577137.2805355749,14.34436835700792,0,0.3572828622079749,2,informal,market_vendor,,0.004770377877085549,0.9950980392156863,0.9640757066880377,0.004770377877085548,0.7137970149768441
61,70,260561.79096040723,38881.84526275563,409716.5085790061,3.6152798152841843,2,0.5674862918540602,3,seasonal,,tourism,0.0695038933976279,0.9722222222222222,0.5190164497751277,0.06950389339762789,0.16820018962000383
41,55,215542.8239631767,22122.94103062787,475920.49292871926,8.207880229905665,1,0.9038016883919981,1,formal,,,0.03993548657276321,0.9940476190476191,0.09619831160800185,0.03993548657276321,0.3940047269596709
41,55,336862.90599514777,35886.887010287224,790451.1335870842,8.695966306941791,1,0.9185764691412327,0,formal,,,0.038902606183680424,1.0,0.0814235308587673,0.03890260618368043,0.41788352771581405
49,70,184096.00582773343,21044.77044377706,484655.1022445371,8.903016460425027,2,0.4817370732357169,4,seasonal,,farming,0.038308104697826986,0.9841269841269842,0.6219155121171397,0.038308104697826986,0.42809793868662943
45,65,38373.38800947138,4543.41579027715,47529.77883062949,9.930203696668466,0,0.6186323760060589,4,informal,artisan,,0.02945808666415824,0.9833333333333333,0.5720514359909117,0.02945808666415824,0.48188394477896307
37,60,116119.63024078213,13358.856928247951,470246.03549129656,8.115278070437755,1,0.8427260741566202,0,formal,,,0.05006989752564164,1.0,0.15727392584337985,0.05006989752564165,0.3854473464529425
30,65,40000.0,5730.6371278543875,47692.27795618934,15.7709734413082,2,0.7221499828372043,6,seasonal,,seasonal_trade,0.002122202443131598,0.9857142857142858,0.3334200205953548,0.002122202443131598,0.7868752121470247
45,70,187386.0572890163,22086.30155462085,40085.35227483414,8.636134916963652,2,0.43673120520864583,7,seasonal,,farming,0.03442770621764074,0.9766666666666667,0.675922553749625,0.03442770621764075,0.41694063005932586
33,60,97857.87133219109,10128.000618415168,286875.9525970405,8.737496242739697,0,0.4278993604906256,8,informal,casual_labor,,0.03322941470040043,0.9753086419753086,0.8581509592640616,0.03322941470040043,0.42235771783232545
28,55,219863.96560771475,32898.04504806974,1005336.7838174588,8.087370392761342,1,0.8234302261895899,4,formal,,,0.06015557199522327,0.9876543209876543,0.17656977381041006,0.06015557199522327,0.38004350004237747
34,65,64885.80444860424,5196.158429232411,366222.41381577734,6.6557527836399695,0,0.46993229465732445,8,informal,casual_labor,,0.05836218371316677,0.978494623655914,0.7951015580140133,0.05836218371316676,0.3133654258465876
30,65,357693.5839580366,34341.66367624805,372029.94098448794,10.848631481537968,0,0.6907902577026734,5,informal,artisan,,0.010585061001667409,0.9880952380952381,0.46381461344598984,0.010585061001667409,0.5366899027760639
53,60,188016.86756784486,9454.533529087295,93228.4342763268,9.732425488690879,0,0.42444485523985104,5,informal,small_business,,0.011416370182814667,0.9404761904761905,0.8633327171402235,0.011416370182814665,0.4810658258267661
59,65,148513.7748903978,12111.966323152192,108592.7294880704,11.252105887449625,0,0.6304223001953873,6,informal,market_vendor,,0.015076185262076788,0.9166666666666666,0.5543665497069191,0.015076185262076788,0.5541233527250965
49,60,30000.0,1549.9310748339612,103891.78070806761,11.177308230169299,0,0.4587647695946781,5,informal,casual_labor,,0.017900574078982177,0.9621212121212122,0.8118528456079828,0.017900574078982177,0.5488613998095768
47,60,153228.71850470355,22939.406867220558,31013.421741608774,6.518615222724593,1,0.8992758784774068,2,formal,,,0.06078566787531419,0.9871794871794872,0.10072412152259325,0.060785667875314184,0.30611884213945445
40,70,298209.53175626294,31257.04417625371,293917.22295177256,9.05293192237311,2,0.5521951031548187,4,seasonal,,seasonal_trade,0.02629077880860255,0.9888888888888889,0.5373658762142176,0.02629077880860255,0.4407461645816331
51,60,145056.7420182398,13288.045001345095,15484.913193270191,8.661032335854303,0,0.43392973542619323,4,informal,small_business,,0.023301930598562292,0.962962962962963,0.8491053968607101,0.023301930598562295,0.42296067807261606
21,60,157478.7450908633,12304.85918181151,986845.3862988219,8.205524465219222,0,0.6382979513303052,7,informal,artisan,,0.030267035593389648,0.9850427350427351,0.5425530730045423,0.030267035593389648,0.3978583782084001
30,65,30000.0,3445.610311493946,95524.76895170646,9.04096729619909,0,0.4415886991915455,2,informal,artisan,,0.028361964136973453,0.9952380952380953,0.8376169512126819,0.028361964136973457,0.4392273852990371
40,65,219355.79039893564,31595.742439688518,163699.03248958947,5.373842865683902,2,0.41682003452081823,7,seasonal,,tourism,0.10340661072880775,0.9766666666666667,0.6998159585750182,0.10340661072880775,0.2409075994177173
52,65,153289.12289033522,9633.902634003922,341826.3827000647,7.298258952095523,0,0.3165020641451826,6,informal,market_vendor,,0.029318568892089794,0.9615384615384616,1.0,0.029318568892089798,0.35421422221080995
42,60,163379.8160774594,10202.396993629744,49520.085496442065,12.094345264373063,0,0.3204958164585699,6,informal,market_vendor,,0.009823262206871157,0.9722222222222222,1.0,0.009823262206871157,0.5987769669810348
29,60,322795.3103757555,31315.294676358397,240751.89792259524,12.555834706730119,0,0.5075985747550344,7,informal,artisan,,0.006844448556003726,0.9811827956989247,0.7386021378674483,0.006844448556003727,0.6234948471001108
34,60,30000.0,3382.658927013889,74085.03836187598,10.449667097528863,0,0.6930720194889736,7,informal,casual_labor,,0.021834829297543382,0.9775641025641025,0.46039197076653965,0.021834829297543382,0.5110750200119082
46,65,177406.5058570239,16559.17639410211,28634.766708753366,6.882322234428193,0,0.5118352810553158,4,informal,artisan,,0.041806547911918734,0.9824561403508771,0.7322470784170263,0.041806547911918734,0.32972980500946536
43,55,283710.3848878466,39278.60741182429,334351.9918938111,7.312319675506722,1,0.8987810773505083,3,formal,,,0.05137336563776454,0.9791666666666666,0.10121892264949173,0.05137336563776455,0.34683306015783477
46,60,164862.2791731594,21685.740372549422,165586.00276558296,10.490422444954797,1,0.8683474324159817,1,formal,,,0.03224928613719624,0.9940476190476191,0.13165256758401833,0.03224928613719624,0.5076056904913692
38,60,137143.52182534704,13752.943476422057,1919.3797477189314,9.615732299536264,0,0.4058727368826733,5,informal,artisan,,0.02387744274532204,0.9810606060606061,0.89119089467599,0.02387744274532204,0.46930666010498717
53,65,83333.66106989981,8691.884478705377,219315.02017295096,11.686200330552758,0,0.6329774865866743,7,informal,artisan,,0.0242418663932737,0.9513888888888888,0.5505337701199886,0.0242418663932737,0.5701452511747234
42,60,262088.83498278458,33977.723110296174,16129.260770302404,10.03055287672952,1,0.8532386991315515,0,formal,,,0.03132656703476023,1.0,0.14676130086844852,0.03132656703476023,0.4858165044820473
57,65,77262.41416229794,5365.178146339772,11089.91836890117,8.620757924975159,0,0.6134825300466265,1,informal,market_vendor,,0.017521035804001127,0.9895833333333334,0.5797762049300603,0.017521035804001127,0.42348566583570213
29,65,297264.33377956855,34644.72936960186,69738.48808118886,4.99080729554224,0,0.6186734584292106,8,informal,small_business,,0.11339184018846954,0.9814814814814815,0.5719898123561841,0.11339184018846953,0.22124452361373334
39,65,170872.53581446037,10571.270567424857,19429.107359868976,11.500093614564783,0,0.6026409993175419,5,informal,small_business,,0.00789074020650696,0.983974358974359,0.5960385010236872,0.00789074020650696,0.5704674681750872
35,65,115307.22451550896,13062.458780983912,32928.969269023386,11.83466695081226,2,0.7823168421646808,5,seasonal,,farming,0.010679267883434627,0.9861111111111112,0.26121978940238305,0.010679267883434627,0.5854140686066652
23,65,51390.05924729637,3293.183311290462,28269.024893780836,7.2645581602866205,0,0.6689995585210012,7,informal,casual_labor,,0.025760435145011668,0.9861111111111112,0.49650066221849815,0.025760435145011668,0.3538709990470696
34,65,212225.1891860646,19094.830667932096,137157.66446900574,2.2805649963971497,0,0.48488790819694194,4,informal,market_vendor,,0.2016055812116651,0.989247311827957,0.7726681377045871,0.2016055812116651,0.09103951824037618
40,65,92695.43743961223,8209.339699411414,206058.14826572023,8.961685006034305,0,0.3117910414356809,4,informal,casual_labor,,0.027787833578275436,0.9866666666666667,1.0,0.02778783357827544,0.4356329597252849
31,65,167624.8183751267,10585.981054523532,205644.19553100213,6.970564581935964,0,0.5261342732172295,4,informal,small_business,,0.03267864818381268,0.9901960784313726,0.7107985901741558,0.03267864818381268,0.3371387977160167
33,60,212744.38079049307,29007.893396691223,542825.1993587032,4.923869009923934,1,0.9039380343837182,1,formal,,,0.1301811460255513,0.9969135802469136,0.09606196561628177,0.1301811460255513,0.214143704966617
39,65,216895.5315196416,19490.921968183255,60781.550822313344,8.977814392138805,0,0.45394480183384717,6,informal,market_vendor,,0.023846771625067924,0.9807692307692307,0.8190827972492292,0.023846771625067924,0.43818612513186117
44,60,165162.6360663645,13870.077297434756,251186.0061883822,8.950499167873822,0,0.48096920514512875,5,informal,market_vendor,,0.027743769339486378,0.9739583333333334,0.7785461922823069,0.027743769339486374,0.4351089291743533
38,70,396097.3123098572,53788.918859036414,43174.74494828613,5.4665641833240946,2,0.42062439447105787,4,seasonal,,tourism,0.10639262087457335,0.9895833333333334,0.6952507266347304,0.10639262087457335,0.2442481046340586
39,60,136757.96151400317,13079.881845584287,144582.5788029235,7.068152992624941,0,0.5621440479318214,9,informal,small_business,,0.04367219109461092,0.9642857142857143,0.6567839281022679,0.04367219109461092,0.3379735632222539
49,65,303804.1376758511,16719.037554265065,202616.60794445837,8.455435462920658,0,0.5264590365363057,13,informal,small_business,,0.017848937737802963,0.9322916666666666,0.7103114451955415,0.01784893773780296,0.4152257460898488
54,60,163630.07933352602,14020.147794486096,171091.15029909444,8.102391042499306,0,0.461435788306059,2,informal,market_vendor,,0.021727213304484193,0.9722222222222222,0.8078463175409114,0.02172721330448419,0.3963174332021291
54,65,208012.09463668588,18543.879615848135,148898.61207683603,4.83363176972473,0,0.5351419072264771,5,informal,small_business,,0.0414227082634728,0.9621212121212122,0.6972871391602843,0.0414227082634728,0.23167048255371844
47,60,157578.54198280495,10829.379974411826,130627.93200916982,5.804394243552029,0,0.3933439406198026,5,informal,casual_labor,,0.033032519769431674,0.967948717948718,0.9099840890702962,0.03303251976943168,0.28063302379761607
